CPUs,Input Parameters,Output,Simulation Time
8,"[[0.027615989415200576, 0.1302324037005001, 0.34240276457882357, 0.07900468715041858, 0.2147927968420293, 0.23797296202875018, 0.17387343910336564, 0.1433915792202275, 0.1820561600996353, 0.14053766532477033, 0.2634789824927973, 0.22149742909694786]]","[[64171120.0, 64171120.0]]",4.94
8,"[[0.38943062075460283, 0.17521836892719975, 0.1570048675373412, 0.2893244213572702, 0.16210008257941239, 0.18582144948690194, 0.20673930147588654, 0.2748774885852489, 0.37864929544825476, 0.17261570602810083, 0.02127392779130749, 0.12417211142927498]]","[[2484148.0, 2484148.0]]",5.14
8,"[[0.08762875861122298, 0.20034786739499733, 0.22661637951678532, 0.16841430248375985, 0.23648032825328852, 0.24132869440614868, 0.31443631392356286, 0.15106998367317245, 0.12556338715932586, 0.2061654174991525, 0.10971542036542026, 0.0935091643883548]]","[[1184051.0, 1184051.0]]",4.71
8,"[[0.04211992620680369, 0.05872988604416629, 0.28964288823915685, 0.13292123337643186, 0.09244143242986448, 0.08891381771159654, 0.1842633196963634, 0.2697436166884424, 0.2574625327806743, 0.2697762515384958, 0.260755182606356, 0.1356207356686016]]","[[62843390.0, 62843390.0]]",5.09
8,"[[0.1476544988809564, 0.12114615412420392, 0.3169270888752685, 0.0007400546865190261, 0.10017544146838911, 0.16762538653611486, 0.12404780326227197, 0.23575729558297553, 0.18978634092176394, 0.30263751493565616, 0.4548339985813384, 0.16923757367441397]]","[[1230679.0, 1230679.0]]",4.84
8,"[[0.2819067777044125, 0.15717746725534668, 0.1893116536228303, 0.253830521246304, 0.10796102174055218, 0.20119576323448687, 0.046739837296403464, 0.03644466586489012, 0.18826783781588896, 0.14281283311232443, 0.20944393116268992, 0.1306600244491466]]","[[42370520.0, 42370520.0]]",5.11
8,"[[0.2592111802320934, 0.22911244180936002, 0.18827497407059143, 0.15390773852776526, 0.16953491587157885, 0.23181189890158135, 0.12911838302784306, 0.11646151438775795, 0.13390811379550127, 0.16534333919751837, 0.26947313561305675, 0.08949730474146324]]","[[19072540.0, 19072540.0]]",5.09
8,"[[0.2775415878693625, 0.25718115115189316, 0.15318074023675052, 0.30346967510522427, 0.15176804054344134, 0.16859148881520947, 0.30485140506688657, 0.238599177320312, 0.23166555056142143, 0.20240431352620303, 0.08138764058358927, 0.1883590610619237]]","[[2637169.0, 2637169.0]]",5.32
8,"[[0.1746245142873909, 0.12646478368691594, 0.1415908794795583, 0.21950555550515105, 0.2600741576710942, 0.31577883363988113, 0.2959732969173941, 0.14442287343743193, 0.15013744448019695, 0.20326211058422264, 0.23261727148781408, 0.22969106778649703]]","[[64171120.0, 64171120.0]]",5.38
8,"[[0.25959032987760244, 0.19051388760057097, 0.083093070769125, 0.23821245328418092, 0.19679158439172234, 0.15067742338080695, 0.17119145884815798, 0.27952521909262806, 0.29484196315745503, 0.14389952981600412, 0.36590141689686884, 0.3771630988301786]]","[[64171120.0, 64171120.0]]",4.51
8,"[[0.2704933923121682, 0.3616096009343079, 0.18690990878161745, 0.25835329938471946, 0.2536628705323023, 0.2959541398267018, 0.2871987655971329, 0.17229705825120503, 0.06398008085404078, 0.191814576280711, 0.1036212566709022, 0.28985820653904787]]","[[527433.9, 527433.9]]",5.2
8,"[[0.21674278443061207, 0.2838273171991903, 0.17337032579605616, 0.34222122648818953, 0.26585554706192976, 0.22555857234964902, 0.22334103642034045, 0.14663364842652632, 0.2494938522742739, 0.1731812512990495, 0.11606616155280221, 0.24148719104311853]]","[[31821840.0, 31821840.0]]",5.33
8,"[[0.1967015214551175, 0.04459695687627957, 0.029015367855189822, 0.20506215288190308, 0.20707535968767832, 0.008484933022060132, 0.18541977515753913, 0.31488554886071085, 0.26954176793437773, 0.2995778152769525, 0.12000148755524226, 0.2523102921857263]]","[[26313180.0, 26313180.0]]",5.22
8,"[[0.19077332650633938, 0.2112745407250726, 0.13765487535823734, 0.2265031203868127, 0.27393508095549174, 0.279858972690029, 0.2027599642286696, 0.15264973011389085, 0.09719251036736797, 0.1702293311434486, 0.24848884449687605, 0.42137900426523855]]","[[64171120.0, 64171120.0]]",5.05
8,"[[0.20795241288882638, 0.28900174787554483, 0.2084158091335118, 0.1870057046506728, 0.08031016729692923, 0.10039357029617997, 0.16650750391262495, 0.23769711968338722, 0.21032309510768288, 0.1456315050748987, 0.19066971628388196, 0.16055773165727483]]","[[35507560.0, 35507560.0]]",5.15
8,"[[0.17842356816645086, 0.14544676915163202, 0.17489146509937298, 0.3070738976773744, 0.3158639936210378, 0.25758663825437766, 0.13036780200048564, 0.14520174579344014, 0.1731578554513727, 0.29777044960342364, 0.16189390971134437, 0.18959879719847444]]","[[64171120.0, 64171120.0]]",4.92
8,"[[0.18950430364999246, 0.2454660862598804, 0.107581001954682, 0.2024158733832361, 0.16694244684309972, 0.17745260246036923, 0.24444066807540088, 0.2433174509324198, 0.24349002123747826, 0.2352292833890547, 0.2453003980466144, 0.16228473115911737]]","[[527433.9, 527433.9]]",4.75
8,"[[0.07554273674750037, 0.2582952832127989, 0.27149350310028747, 0.26025053184090635, 0.22313927335669378, 0.15696304836817784, 0.23652660537388642, 0.05813431673499819, 0.2095744527118216, 0.33488621500225546, 0.18574312249989058, 0.12586907127834554]]","[[1230679.0, 1230679.0]]",5.58
8,"[[0.23709465807065683, 0.33911671835035195, 0.242061150345579, 0.18853393207091998, 0.1743740320846257, 0.34208799236015686, 0.2850434392019402, 0.19847826831093607, 0, 0.1745361546290969, 0.37773795640928665, 0.16530713036947636]]","[[16269150.0, 16269150.0]]",4.59
8,"[[0.22647974030290774, 0.19782898517000233, 0.2054391892017596, 0.1665964272868502, 0.037638404052707075, 0.12904502885949848, 0.13561795917759994, 0.27613444548222893, 0.277748883475623, 0.2919362596750682, 0.17644584920383682, 0.09041246653753018]]","[[53189520.0, 53189520.0]]",5.18
8,"[[0.09754302785624071, 0.14308570673023244, 0.2960412436795823, 0.27498091359385574, 0.36445371985139696, 0.1942564892953941, 0.09166708092122614, 0, 0.2193311904243664, 0.13619521558558725, 0.13834412007670138, 0.23822840908912135]]","[[64171120.0, 64171120.0]]",4.66
8,"[[0.24031240069894097, 0.266727416533868, 0.27019638134386836, 0.10644106070241016, 0.14232376795314725, 0.1337548816299368, 0.20529089516154816, 0.23615333192347487, 0.21490914026863792, 0.17363654959289318, 0.20900505059546187, 0.21945239371529324]]","[[64171120.0, 64171120.0]]",4.71
8,"[[0.28408837612705895, 0.13732672943832872, 0.17580722401668142, 0.13135585557575652, 0.15713014622623867, 0.25116565704474353, 0.10143344766022812, 0.22039419034441463, 0.14913892081344543, 0.15968911635246363, 0.2445129421517528, 0.2602968630525905]]","[[58193540.0, 58193540.0]]",4.86
8,"[[0.2317643007664404, 0.15056469660133148, 0.23771492522731263, 0.19123091395148645, 0.2001259261081269, 0.21561169268479385, 0, 0.11764961913333649, 0.19641036323229163, 0.09358045202684838, 0.18485233388314826, 0.24897236817545115]]","[[64171120.0, 64171120.0]]",6.19
8,"[[0.11280287716336102, 0.19245217515212315, 0.22350090865972758, 0.1055854689098783, 0.3490880193029671, 0.13948833983521042, 0.11713883898622525, 0.11859408497947489, 0.17320371788865682, 0.17917338350592943, 0.2262871253366452, 0.38163100314037574]]","[[19057820.0, 19057820.0]]",5.09
8,"[[0.126558402992866, 0.4000283823409165, 0.23272125626335868, 0.14134070345696592, 0.22682220015595952, 0.29269043438755116, 0.26503758503571473, 0.2107258454154615, 0.2071532200751205, 0.28302312623438797, 0.14325698652066823, 0.2500223921906924]]","[[45429510.0, 45429510.0]]",4.85
8,"[[0.2671665771065849, 0.269964099797781, 0.16428959048083908, 0.11431054521796484, 0.12687380034281787, 0.21215720307263067, 0.2280225144387473, 0.21499328290717787, 0.16686762267783653, 0.2120348477279339, 0.31357048465206205, 0.1523928692353974]]","[[64171120.0, 64171120.0]]",5.11
8,"[[0.14405538134874574, 0.16027140819546967, 0.39104806928952873, 0.1896941307707113, 0.22238828002021566, 0.3832440373678384, 0.1942331824683808, 0.33875310758451205, 0.26608965204840984, 0.17830181513908136, 0.2774030403802098, 0.13143522247660716]]","[[64171120.0, 64171120.0]]",4.51
8,"[[0.19466987473148595, 0.19674901625973829, 0.08103820728448982, 0.19322818210904577, 0.28682810443131596, 0.14445251674946177, 0.18821451208857706, 0.1904400921013039, 0.3892606187787908, 0.2182800802704364, 0.1050412909122064, 0.154844262723313]]","[[64171120.0, 64171120.0]]",4.91
8,"[[0.34307749019666955, 0.20461640864175062, 0.12757706812933484, 0.30795902726583263, 0.12787350186841145, 0.27005641893394033, 0.21486114715805332, 0.2435729050411536, 0.21311158019101292, 0.2904498146613404, 0.19561397104024184, 0.09457671522281164]]","[[63195650.0, 63195650.0]]",4.44
8,"[[0.12429762064886893, 0.2610558501738812, 0.20072080989770402, 0.09615197499178416, 0.11919059300408655, 0.16990030937153297, 0.39736024253952174, 0.19903683768514432, 0.11490575168875959, 0.12520973608209243, 0.1310997872928355, 0.08537280478480302]]","[[64171120.0, 64171120.0]]",4.55
8,"[[0.35006033339443254, 0.07133223378019282, 0.09783012116040644, 0.26688379865344586, 0.19095824619711727, 0.09209103461347076, 0.19828859253607536, 0.10689218239538704, 0.1541403494551538, 0.1753410298821885, 0.30313055143537687, 0.16731185540103968]]","[[1230679.0, 1230679.0]]",4.5
8,"[[0.187016883132095, 0.2019896089638082, 0.11277352655380968, 0.179322191318521, 0.24898241957885103, 0.07843616987783805, 0.26192104687841655, 0.19612025465791982, 0.3060469317297412, 0.16654971174979535, 0.1535701829555205, 0.2652222904717049]]","[[47644860.0, 47644860.0]]",5.66
8,"[[0.30559259943643213, 0.2504605988990958, 0.1596811312236338, 0.20388832994621794, 0.1568412379914136, 0.062064616762273345, 0.2680908460136454, 0.18024618293674605, 0.017556856728097148, 0.2888043269087039, 0.0709095154917603, 0.2839496698210955]]","[[64171120.0, 64171120.0]]",5.76
8,"[[0.40432144524777025, 0.13444838523060526, 0.13092353399903497, 0.320171954660306, 0.3248270654225961, 0.23618346960464665, 0.15501804089344773, 0.3155052876635781, 0.3096214461986806, 0.21781408992454002, 0.307951524104122, 0.3504876285102522]]","[[527433.9, 527433.9]]",4.8
8,"[[0.1703095539784871, 0.14700357779768325, 0.18190588181638334, 0.20866250554994242, 0.2944301038002942, 0.2175471441631975, 0.0925297115436268, 0.3437610331643103, 0.34949084987399137, 0.24746884583530102, 0.15835250465098677, 0.2806907590808977]]","[[57639640.0, 57639640.0]]",4.9
8,"[[0.23569078953646447, 0.20656853783390267, 0.2258990158273244, 0.20072863076754108, 0.06565283864250737, 0.26399464652284443, 0.2596639110337048, 0.2922995651704467, 0.13355824620750822, 0.12726447859495796, 0.2596012119511117, 0.22749155754778969]]","[[64171120.0, 64171120.0]]",5.76
8,"[[0.16581423951549046, 0.2618681310016262, 0.1716547555893268, 0.23518391462976795, 0.24588150544215526, 0.16096607473010782, 0.35142001072407014, 0.17165739445295997, 0.1296032415075663, 0.047178921840265425, 0.27202858102931726, 0.21960260073231258]]","[[10724490.0, 10724490.0]]",5.87
8,"[[0.1568895238036037, 0.32240363918415416, 0.14654038838223926, 0.25625088968138743, 0.2861969331416858, 0.20787822342237347, 0.22992677941196704, 0.21164824932234655, 0.2511515000394933, 0.05237381151958098, 0.2308823134755623, 0.1661013700200268]]","[[63467880.0, 63467860.0]]",4.57
8,"[[0.24832455406987225, 0.1884691296576029, 0.2144292995298624, 0.21410303831338082, 0.18535967554602936, 0.35136420336835406, 0.19864158160868026, 0.3072506392617743, 0.12002674553796976, 0.3138132849319751, 0.2221711665869656, 0.11182258714570985]]","[[64171120.0, 64171100.0]]",5.26
8,"[[0.17227585414233856, 0.1949526498331466, 0.14791720776921766, 0.23310307235411004, 0.18085270939073164, 0.12676042055381886, 0.11366900027599547, 0.030884054876546274, 0.16631908969701192, 0.16109305806606028, 0.1486220076433628, 0.19294403571871185]]","[[25621410.0, 25621410.0]]",4.54
8,"[[0.2116546353807016, 0.24212257645970048, 0.2807786705949485, 0.19738158906058467, 0.13450903682575255, 0.17588254414038193, 0.2256208380158612, 0.1783958797087099, 0.1369209043555656, 0.02133144288938635, 0.21835869862873053, 0.1330180327140261]]","[[31236690.0, 31236690.0]]",4.97
8,"[[0.10933634008071691, 0.06688865464013571, 0.21163836350360665, 0.31301226404028837, 0.23557617092822006, 0.03394364432537175, 0.1389010337639043, 0.2459595501323777, 0.18473996286709682, 0.09494028681209955, 0.22178702158978014, 0.06567314177233671]]","[[31236690.0, 31236690.0]]",4.88
8,"[[0.20050420222093776, 0.14196946784195247, 0.31237270413164275, 0.17131376943205526, 0.18636996900779693, 0.2464101273486083, 0.1599508152950001, 0.2694906039148002, 0.29301865728939, 0.24957319364556022, 0.06313100794626669, 0.1902317656684869]]","[[18876360.0, 18876360.0]]",5.15
8,"[[0.22469416729699004, 0.028303184385170654, 0.2123212268599896, 0.13515142843599087, 0.06292169556444588, 0.19775686997655723, 0.086864898965996, 0.10342171402710872, 0.18998089188284106, 0.25058580341657527, 0.19837705270856207, 0.2523734425571067]]","[[39973720.0, 39973720.0]]",4.9
8,"[[0.13703101871145987, 0.3281693006957916, 0.25001096847596355, 0.4024263614914665, 0.2636569542301892, 0.13750766151332058, 0.20031100152424294, 0.23986240301849202, 0.1942005458904544, 0.27733867989633026, 0.25503144597092, 0.2065015862028301]]","[[64171120.0, 64171120.0]]",4.64
8,"[[0.3379316271837194, 0.3491489519797698, 0.14568284616240068, 0.10248261271162548, 0.19547953514659777, 0.33159772896519274, 0.21128655385663475, 0.12445219048601779, 0.22739991840321186, 0.23659041240302442, 0.1475354096665324, 0.2925155110191053]]","[[64171120.0, 64171120.0]]",4.59
8,"[[0.20727060639245035, 0.20837205388106367, 0.3242933410881569, 0.17330834618779023, 0.2396508770047321, 0.2830751875422624, 0.21681347057573533, 0.21832233415550062, 0.22143686926558637, 0.3373422363637124, 0.2210917800624115, 0.2223932809152929]]","[[5450150.0, 5450150.0]]",5.7
8,"[[0.10553182386836116, 0.16231787072233922, 0.23973509807928017, 0.26132241788737137, 0.2904147086724178, 0.024084135176019816, 0.291926718249116, 0.2640195447456259, 0.11440987904709084, 0.05395322366180566, 0.2744982472941781, 0.2727175786115002]]","[[26336530.0, 26336530.0]]",4.87
8,"[[0.09219806346506645, 0.18623846356672422, 0.3061807520068431, 0.21453081827938106, 0.06414454438675346, 0.297229338417022, 0.2359130310943518, 0.15182797931761616, 0.16175276429287638, 0.09627384054595606, 0.09775017949078135, 0.16191593775527055]]","[[36885210.0, 36885190.0]]",4.61
8,"[[0.034868250506713994, 0.10575518399194266, 0, 0.03384196189144398, 0.17140453477756679, 0.21844069795283375, 0.1139310065389604, 0.12394757966447349, 0.14985008132220287, 0.08812019331682439, 0.13501862321380523, 0.11028150485615319]]","[[46871290.0, 46871190.0]]",4.82
8,"[[0.2970622265154611, 0, 0.06945630742975537, 0.057450430113765605, 0.10347160495914128, 0.25507981942947955, 0.13743860080099368, 0.11236510993401039, 0.244272907831546, 0.1850378329449475, 0.10076045396934233, 0.1765246603110868]]","[[64171120.0, 64170620.0]]",4.26
8,"[[0.10250038084843757, 0.1813756744922238, 0.21931615108964797, 0.2992683947094918, 0.17031813915463548, 0.24610004151625292, 0.2768630978737895, 0.14030016010628632, 0.21130510305771394, 0.3941591289356997, 0.2889781957067231, 0.1969625212810984]]","[[64171120.0, 64171110.0]]",4.75
8,"[[0.2615071719221313, 0.227335886527487, 0, 0.13025907959115757, 0.0604218164599227, 0.3336206553675629, 0.16654153082370343, 0.169777120880283, 0.31516999975938087, 0.24088119867359786, 0.056139448165853645, 0.13886618268192066]]","[[8938246.0, 8938246.0]]",4.69
8,"[[0.1678168214362598, 0.2430578872949856, 0.16066719066871993, 0.17303377721963023, 0.3124196269314169, 0.19051136276960112, 0.2996743995064368, 0.2560852453869054, 0.10583760830873115, 0.19134735019069, 0.3101911072894154, 0.18702308449117253]]","[[24761260.0, 24761260.0]]",5.0
8,"[[0.25681301109428595, 0.22353650601677605, 0.16912454035374205, 0.17896146304157595, 0.2860052329890904, 0.08633230940858026, 0.10000118024681819, 0.27754267430978447, 0.22412642723071383, 0.22753516925085007, 0.2552466942085317, 0.24844170641100727]]","[[45858620.0, 45858610.0]]",5.14
8,"[[0.27143993223810653, 0.31749069836127997, 0.23937455406298946, 0.3300211981890686, 0.21047917703090413, 0.17537599642523716, 0.21706139816085787, 0.24726015384234903, 0.21054882300175806, 0.237620773555122, 0.320215634306641, 0.26421048756995547]]","[[64171120.0, 64171080.0]]",4.99
8,"[[0.14847479196052293, 0.15816988342336055, 0.19789039190148813, 0.16061633282140803, 0.20812204116138833, 0.14831476313885072, 0.17248811913412698, 0.26512534625168904, 0.05792443819489296, 0.24368575222084352, 0.23968443671518894, 0.3126646100654832]]","[[64171120.0, 64171080.0]]",4.99
8,"[[0.26813729840715617, 0.2215981559015758, 0.1211181344807548, 0.08572663799879443, 0.20993736295198853, 0.16079372435416872, 0.17735631644937544, 0.2341498960628681, 0.1470076489412026, 0.1513626480422568, 0.04157107416877806, 0.21744878296231418]]","[[42370520.0, 42370520.0]]",4.64
8,"[[0.18288022873449852, 0.32074708676831243, 0.18803937809592014, 0.19247470703751768, 0.22515516290113005, 0.1907840643647687, 0.14471241551047498, 0.2389561999190521, 0.16317942718861353, 0.18435958321427248, 0.22778227796901127, 0.24430553919181722]]","[[62688760.0, 62688760.0]]",4.8
8,"[[0.20156877274245047, 0.15304936689572002, 0.4139083664955949, 0.2338775515695276, 0.1411281065441568, 0.2038208430078543, 0.16467672817913112, 0.16269856554557816, 0.27360252566399335, 0.26783244950454416, 0.13009640616632073, 0.20405801302175738]]","[[25087960.0, 25087960.0]]",4.68
