CPUs,Input Parameters,Output,Simulation Time
32,"[[0.27429160059985525, 0.17610974077898853, 0.2317495488570296, 0.15764522287501095, 0.20582632289137334, 0.039068865685405824, 0.1578688972472039, 0.2711550082160035, 0.187186309706531, 0.1557147914455881, 0.2846798382239929, 0.20337929063745455]]","[[884672700.0, 870214200.0]]",47.19
32,"[[0.226420936596404, 0.23572809662805214, 0.1547637077341603, 0.20748672280732944, 0.1696564803240202, 0.1277241046244575, 0.1354798711926175, 0.22152787069645727, 0.11086702634752084, 0.268856915320842, 0.1385881533037259, 0.14021141324680375]]","[[875576700.0, 871273300.0]]",48.74
32,"[[0.1996718951417737, 0.311393393015326, 0.08315459953417438, 0.26924153150179553, 0.0167339082915893, 0.2558113614205555, 0.2879963703286811, 0.16195488832996682, 0.20834170153552514, 0.21804615923312656, 0.0899929586788787, 0.09722305223739833]]","[[875576700.0, 871078300.0]]",49.41
32,"[[0.21589874437951523, 0.2523960158452652, 0.17433220898534868, 0.24373661644528702, 0.2588524408430799, 0.18381248364370803, 0.23552615175051422, 0.2529285078416156, 0.09162549666248665, 0.12068268622612165, 0.21566229818267774, 0.290973551832697]]","[[653087500.0, 653087500.0]]",39.25
32,"[[0.103989444369003, 0.14847549871594962, 0.1605390918894273, 0.08821651139234014, 0.1648299990363418, 0.05909871230341876, 0.11441901693183433, 0.19822289271223117, 0.14474901042976715, 0.2165315583457765, 0.19481242568365734, 0.22455557684243188]]","[[902200300.0, 902200200.0]]",143.77
32,"[[0.13910320082143915, 0.1357023539413135, 0.30669775539365207, 0.13137661109069187, 0.14721713420632712, 0.23596968836757123, 0.14515372043452685, 0.1466366987669643, 0.322507328620378, 0.3425223034795646, 0.1709513236925375, 0.1976387704264159]]","[[899372900.0, 899269100.0]]",36.43
32,"[[0.07212681067157209, 0.11829641081226087, 0.4023040560144349, 0.07114430500654276, 0.2860581447471119, 0.30763964959799084, 0.2309759679114431, 0.10153932153631186, 0.2576774331978547, 0.07965639405203082, 0.35040900083684745, 0.22978582518980814]]","[[899372900.0, 899016500.0]]",87.41
32,"[[0.2682348124978916, 0.22941450181564946, 0.1996715541851812, 0.15153452307090387, 0.23663772205935432, 0.3408216250736922, 0.3280091660818739, 0.13763645065538746, 0.19645857419267976, 0.23994338097924248, 0.0871141196257955, 0.17236867904318842]]","[[247474600.0, 247474600.0]]",50.39
32,"[[0.2900194648935161, 0.2556808750690052, 0.2680881686835044, 0.17165913209201555, 0.11338415513743809, 0.09233451926821676, 0.19238297023512177, 0.16269618233892927, 0.20231382092368505, 0.1353580322230013, 0.2143308912250125, 0.17996311152040617]]","[[934208100.0, 760151500.0]]",53.43
32,"[[0.17673011566768088, 0.12881322648971427, 0.26309645183294716, 0.2548157534191841, 0.12103617589256108, 0.13186125557849332, 0.17523914329937054, 0.24511236670970732, 0.22369574862217284, 0.18696217190627262, 0.28624072402654216, 0.25339306536266026]]","[[934208100.0, 760831200.0]]",42.33
32,"[[0.3353369151480847, 0.23795373984565066, 0.24940593971202718, 0.2571130914295021, 0.3389103134492999, 0.286480588731623, 0.18787198244005765, 0.2010076047812512, 0.31135161347507323, 0.3838664599010315, 0.11199505356492467, 0.3047540030683243]]","[[473106900.0, 473091200.0]]",74.2
32,"[[0.20746174887025917, 0.19664765683720178, 0.20542034568218856, 0.24861980632133113, 0.32032129151928823, 0.21879529188046024, 0.0856058755816891, 0.16846578358251588, 0, 0.2704005086175361, 0.1716735001437916, 0.1393797608521079]]","[[706357300.0, 700674600.0]]",33.82
32,"[[0.16895859830443605, 0.11639873964427348, 0.0729229658938863, 0.1536770256888585, 0.18830982866476448, 0.10158248013417866, 0.2945979320686063, 0, 0.0760873436700171, 0.11461039018507725, 0.3180006233025342, 0.19124925133766782]]","[[379869400.0, 379869200.0]]",33.43
32,"[[0.19024261319097951, 0.15453469071751072, 0.19381907256917416, 0.2806041643844264, 0.23173469459568333, 0.2722799277456872, 0.2973703032995225, 0.27215363017778094, 0.18106174142582665, 0.30861380155145196, 0.17255303060556548, 0.3613721866813715]]","[[893213600.0, 888154400.0]]",73.57
32,"[[0.24133380755044193, 0.18893301106387245, 0.14996325682479208, 0.14467449683458034, 0.245708069790598, 0.2409024775950182, 0.21247485098515093, 0.31641350447485117, 0.21397174389612855, 0.2224910143148451, 0.18621530092715263, 0.2093813494352911]]","[[673767200.0, 673667000.0]]",42.45
32,"[[0.11712956246859842, 0.3252314529447592, 0.13130986008071807, 0.14633070453013017, 0.1834254762051376, 0.1746898716553078, 0.20072253977366797, 0.2797936090282245, 0.2978426876561197, 0.0761719590564447, 0.21516876667659976, 0.22871752772663723]]","[[258618400.0, 258618400.0]]",67.55
32,"[[0.21919912785257895, 0.10437796761810811, 0.13727270354653304, 0.2269457069175465, 0.17558990457505058, 0.19400254404482198, 0.21736666878365227, 0.14554976440009937, 0.35046995626589006, 0.16581800214405196, 0.2877449485185473, 0.009975419383104589]]","[[292371100.0, 292371100.0]]",40.29
32,"[[0.295407472604609, 0.30665362263964663, 0.22675363857506897, 0.06417491422884014, 0.14001092720407762, 0.2121572597586402, 0.23452874905907584, 0.31379738066789525, 0.2682577986756475, 0.26255765463839, 0.29892981417465353, 0.15552486865044016]]","[[883258600.0, 882772700.0]]",45.44
32,"[[0.13502539706428393, 0.21779740897149938, 0.20045845544263244, 0.11847646458707695, 0.3004117406869688, 0.25282913449086164, 0.032175114982545716, 0.2518555601012827, 0.10600904351013536, 0.20899620608752656, 0.08479715244313998, 0.2243206182341715]]","[[895066600.0, 796161000.0]]",58.16
32,"[[0.10778789566054106, 0.3672129619534371, 0.3368687405853379, 0.24705235890023663, 0.13321973259576353, 0.1917597404349084, 0.009276715112358253, 0.18623582782821452, 0.1912488128157536, 0.1486876802584898, 0.226089631762415, 0.08121334288006919]]","[[869559600.0, 868317900.0]]",85.37
32,"[[0.1604381663169444, 0.1776382416788603, 0.09557743296166431, 0.21121594206057895, 0.24975959013116836, 0.15459483773215296, 0.1400034735601988, 0.1849194193015159, 0.1241458541595474, 0.09509890813444176, 0.12315623592324355, 0.27665242326562034]]","[[639114000.0, 639097000.0]]",43.5
32,"[[0.2293396960882916, 0.13850198661906216, 0.16946651537742663, 0.3355772664850827, 0.19637887465881235, 0.2935784308775704, 0.1571313767982617, 0.2027861553181202, 0.24226609376612263, 0.23254729480645603, 0.23409636934829733, 0.12659520348858327]]","[[89839570.0, 89839570.0]]",42.55
32,"[[0.39780057241716693, 0.20905404824429263, 0.173793075520783, 0.17304855279419057, 0.2976879301888107, 0.11059294730302802, 0.15278585106484605, 0.29405069302506254, 0.26733287662014904, 0.27396429711143544, 0.2502976518195662, 0.1485094972684619]]","[[685839900.0, 685839400.0]]",49.24
32,"[[0.05734750692153104, 0.2513346822277317, 0.3193969140948716, 0.18794340685577432, 0.39573639703799457, 0.11760370636096446, 0.28127741273225415, 0.028445750947865556, 0.16260152630420055, 0.19251395350809675, 0.1795799294535833, 0.24018205332670053]]","[[929686000.0, 767616800.0]]",64.82
32,"[[0.37149563600779956, 0.2565855775270515, 0.09835760975027955, 0.18261499636847117, 0.1042789725932185, 0.2709774700494271, 0.2424828088647057, 0.28086253774437997, 0.27693469005489235, 0.1907002699129474, 0.15006904123665804, 0.40757760725460734]]","[[42370520.0, 42370350.0]]",82.98
32,"[[0.1634812467103456, 0.0018005670765124382, 0.3050735571052176, 0.2815120259318027, 0.17588533095584846, 0.3027237749307475, 0.2752659042290279, 0.17673988611487101, 0.1212622530589533, 0.07337880013954504, 0.19048216201930906, 0.2868634373069099]]","[[843981700.0, 837151600.0]]",53.16
32,"[[0.28508298211563443, 0.16906123318075153, 0.29060705006816157, 0.1112576559362793, 0, 0.282378733153052, 0.05293195769913356, 0.15552436180384013, 0.09579253301784806, 0.1638931229756605, 0.07687051822288003, 0.18916615878617987]]","[[843981700.0, 836055300.0]]",33.66
32,"[[0.1615388977208057, 0.15558834263694613, 0.23809039815862057, 0.31461261351492553, 0.22032611205301114, 0.09401152797163931, 0.11813893538570665, 0.16872424447556164, 0.13103756232789304, 0.23408831346449574, 0.209972293021827, 0.1764649926568875]]","[[887243800.0, 885952400.0]]",35.27
32,"[[0.24719594918068252, 0.16583982998655364, 0.23023879329571761, 0.2283221748587899, 0.2303661897224307, 0.16017802148986457, 0.23012798960347025, 0.21036660314228905, 0.2456074216881351, 0.2408552798525998, 0.33031092792804373, 0.11701961336646194]]","[[675129300.0, 675074200.0]]",41.37
32,"[[0.19379938887724749, 0.2737504362798977, 0.1827744349608786, 0.2300642174280937, 0.203940322515371, 0.106426894431639, 0.2203805545908015, 0.26257035985332977, 0.3285019143917912, 0.20957742353305198, 0.2536697139469067, 0.31855188092724845]]","[[870423600.0, 869844600.0]]",42.56
32,"[[0.24930649072532546, 0.10581935913491569, 0.2936301965624375, 0.21853612732253086, 0.17401106212359288, 0.25197873487751116, 0.16488072783691013, 0.24540774634402632, 0.23859230015823857, 0.09160553746563488, 0.06819663427712461, 0.22086050995063358]]","[[870423600.0, 867861300.0]]",56.41
32,"[[0.09123730201879114, 0.28946515685369467, 0.07897866085572393, 0.1193641401690115, 0.11393724026818254, 0.20724072364527424, 0.13444766197078234, 0.07092452119483886, 0.163625256558056, 0.18458185472030067, 0.14280090485179703, 0.24707363357975431]]","[[870423600.0, 867381800.0]]",39.72
32,"[[0.2607879764792981, 0.14272115222875026, 0.10989821163929807, 0.19250641642492872, 0.286644268883746, 0.19273916528253549, 0.2991220070715368, 0.1539134178869718, 0.08805753828159897, 0.15471266887145832, 0.16723577067790796, 0.19590084420229703]]","[[887289000.0, 885545700.0]]",42.06
32,"[[0.22195972265237265, 0.20580694960481616, 0.11925156672357282, 0.2900879487286464, 0.14872168707517217, 0.2453860168822634, 0.3049032731970365, 0.1178131889151572, 0.18577005889536252, 0.13346017462744586, 0.1472545585624245, 0.09261977586438518]]","[[68285190.0, 68285180.0]]",61.42
32,"[[0.1299221213141989, 0.07247609276926678, 0.2135889827294261, 0.17152569771823178, 0.2603365453723207, 0.18786375110039705, 0.19564790492844136, 0.23042082051229934, 0.20692741376875445, 0.3155117154762318, 0.21229735474905406, 0.2082491815761987]]","[[916809700.0, 910929700.0]]",34.49
32,"[[0.18403257174265353, 0.24021575585608543, 0.21773511861080963, 0.32883619616568827, 0.1682553763472497, 0.23983957251716556, 0.1931492820794952, 0.2612431269631413, 0.3244946385986288, 0.2173441730722687, 0.2199614903767692, 0.30109598854286346]]","[[405842900.0, 405780700.0]]",41.72
32,"[[0.09555778670078503, 0.21871551110139714, 0.16818645174817784, 0.08637200556340124, 0.2849684706810002, 0.19488225742839593, 0.2592960200812596, 0.13848714232478015, 0.15672607385106213, 0.26506403542851, 0.2566555739249855, 0.04458463582004807]]","[[909021300.0, 908970100.0]]",126.72
32,"[[0.2004059465951824, 0.2996126442105246, 0.27990009697292945, 0.2064659340713487, 0.22438840621430964, 0.09727182132559926, 0.03864218490390828, 0.12140045485206016, 0.18619998656333372, 0.12180754921207218, 0.09838503041209892, 0.10759265115630005]]","[[147857300.0, 147857300.0]]",42.76
32,"[[0.35900247781332173, 0.15070182229546122, 0.2170471577917692, 0.2914758919709518, 0.2319533260177743, 0.14643237741907986, 0.2459875015990154, 0.14162785631682304, 0.10742861171497156, 0.11925977614985672, 0.21821574734187477, 0.24341532533526028]]","[[909021300.0, 809635500.0]]",49.96
32,"[[0.12580830406465549, 0.18704892232333764, 0.18615007514362777, 0.07020401492995715, 0.09959482398545215, 0.28942497418680746, 0.2181709298418015, 0.23231755754785857, 0.20853221408692207, 0.3471014207659712, 0.2775299012026381, 0.20164195719875294]]","[[907058800.0, 905835000.0]]",40.44
32,"[[0.25849532189447677, 0.18992101519652801, 0.18076927339522086, 0.14884040136270604, 0.11712416037094864, 0.2051158401720994, 0.09429307443345519, 0.19797191054185487, 0.06811239792128099, 0.32068936746354965, 0.2332035163196987, 0.25879306563961063]]","[[907058800.0, 905728800.0]]",54.74
32,"[[0.16685143264971963, 0.2678794830958665, 0.1147463939547217, 0.17878171413812047, 0.12659862777538713, 0.3491756111665151, 0.12310476103186736, 0.24821369357973072, 0.3673192435782274, 0.3568429683244716, 0.16826329709173588, 0.1221898302661429]]","[[813266500.0, 813263500.0]]",60.29
32,"[[0.3115754652576928, 0.19343915962326608, 0.40949758824556237, 0.14041320406807112, 0.15596284117136525, 0.07743709074437813, 0.25031621362256273, 0.22229520883459614, 0.22601328670523085, 0.1301216883200769, 0.225410228218546, 0.18692138542470588]]","[[902694400.0, 901186800.0]]",55.37
32,"[[0.18223232465868636, 0.35241120529431913, 0.27164044340001536, 0.2599968702010813, 0.22576482859372668, 0.14803300118648263, 0.20400594698591448, 0.3807425868134218, 0.3068006322875699, 0.13154978630264078, 0.1803978525370117, 0.16941020640613016]]","[[902694400.0, 900462700.0]]",61.32
32,"[[0.25102318579410793, 0.22087248935035428, 0.18545516508028942, 0.10673598575716843, 0.3082678871632196, 0.16297944086260152, 0.16836808244010407, 0.16625988414265802, 0.17858324950881843, 0.15289372862164477, 0.28096371429691136, 0.2713971001466491]]","[[253344100.0, 253344100.0]]",44.49
32,"[[0.1540692064957111, 0.38629432018266996, 0.15493309090392735, 0.25058738026866506, 0.2667004451080085, 0.26206263968244065, 0.12867243583405366, 0.10322260607682268, 0.15081089701816014, 0.3177288015289887, 0.1868429307818251, 0.3317349393068897]]","[[225474400.0, 225474100.0]]",40.37
32,"[[0.08273402500570909, 0.08017048049612747, 0.28437598799336383, 0.22108271029679924, 0.18695860951085058, 0.21720298945249453, 0.26361461909316014, 0.27713056448411555, 0.2014738598320513, 0.2189219899379852, 0.09539029894522608, 0.15941344534317226]]","[[712000600.0, 711976800.0]]",52.97
32,"[[0.23533904331623887, 0.2326433166470096, 0.04524825261708987, 0.26105203380701125, 0.06756346519708087, 0.1757091976260888, 0.17199141693414735, 0.330066402737013, 0.2841779486746468, 0.1630552281173588, 0.3211426756222813, 0.06565369357675291]]","[[915927400.0, 915881100.0]]",46.81
32,"[[0.2565362036032292, 0.33385104965323703, 0.3117444267863971, 0.265493111304964, 0.2135637804487894, 0.18277496693329998, 0.10121485146475055, 0.2246239949593915, 0.26077474909219894, 0.24996797981922736, 0.19798903459135977, 0.21087529448538617]]","[[858709600.0, 856995400.0]]",48.81
32,"[[0, 0.11369290374779178, 0.2388969020960634, 0.14981155247587175, 0.21154826541439173, 0.23079567981683502, 0.26839376985158003, 0.1902793472596633, 0.14481049481333985, 0.2118919470607876, 0.11006205525200961, 0.2183660743636457]]","[[416575500.0, 416082300.0]]",36.71
32,"[[0.18701939052851918, 0.1987101918131808, 0.1730711400181249, 0.16085659270378522, 0.08889756135943665, 0.2370361537855561, 0.2070111325316296, 0.1077620479363927, 0.11236931212842656, 0.1766179553343922, 0.24057820761092635, 0.08557405027087528]]","[[909117400.0, 874723400.0]]",40.29
32,"[[0.20213340948087552, 0.23645463765039523, 0.22513072682635338, 0.2496952296116106, 0.1810401263895974, 0.3059392475602235, 0.34412251161813434, 0.08399290136650835, 0.19258771005815165, 0.21090796706391596, 0.30055467650187534, 0.22662340201279646]]","[[909117400.0, 870782300.0]]",150.0
32,"[[0.20363435482109324, 0.12392968429945035, 0.08681787129233806, 0.1364755270497897, 0.2741020710259985, 0.05080421788047004, 0.36575808786683406, 0.3215017819615219, 0.25059290407920515, 0.2869387619695022, 0.1331127368658427, 0.3085290844723433]]","[[861884000.0, 856852800.0]]",34.07
32,"[[0.12850480071522224, 0.1197304470526976, 0.12248929394069348, 0.13944232066878262, 0.29495891636496463, 0.1290457178805313, 0.1790772341957434, 0.21431030312511606, 0.21491893685788196, 0.16199442953324525, 0.1219365126701069, 0.14391219533271948]]","[[495136100.0, 495122900.0]]",48.64
32,"[[0.12111223171110318, 0.22585252830305555, 0.2295191645694144, 0.2398666559347222, 0.16690755950896347, 0.25357759436666943, 0.18236500940636494, 0.18783425765766798, 0.16858909296052138, 0.029585978505526994, 0.38511934476209464, 0.19278491795232414]]","[[909905900.0, 909756300.0]]",40.24
32,"[[0.3070458986934752, 0.14617942190613972, 0.2467752135523612, 0.07306974308843214, 0.23977086289110605, 0.4196158194060283, 0.16044755190604548, 0.23069101389711452, 0.24680778921343588, 0.21824244274386836, 0.17414150514414475, 0.27016505665206736]]","[[909905900.0, 797907900.0]]",38.67
32,"[[0.3211919708993914, 0.24577387036742118, 0.13613420829370249, 0.20311897998790862, 0.04026577131297132, 0.07940887772129711, 0.1494063266111107, 0.15101058006579116, 0.18950948606029333, 0.25738376515478867, 0.2093026534331952, 0.22162196762623554]]","[[865573400.0, 862902100.0]]",45.36
32,"[[0.15198000655446736, 0.24332172981977157, 0.07660977528644775, 0.2072321012789732, 0.13472213872830952, 0.1392308694174332, 0.28638045314183785, 0.11888036420829041, 0.1718726537633159, 0.15593994408700007, 0.21278112570824745, 0.15870478663529536]]","[[837793900.0, 834106900.0]]",65.59
32,"[[0.1505154616116301, 0.13235114374347137, 0.20281991921919168, 0, 0.2004664078904924, 0.2797521476088364, 0.2709790766788388, 0.25803507142575677, 0.21811822060155858, 0.10048859527722978, 0.1511417406241568, 0.05047535607833431]]","[[837793900.0, 833863500.0]]",33.99
